"","ter_ic","title","sum","IC","result"
"14730","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1398",155
"14731","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1398",33
"14732","TIC_27","Путин Владимир Владимирович",40129,"УИК_1398",1005
"14733","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1398",103
"14734","TIC_27","Сурайкин Максим Александрович",357,"УИК_1398",11
"14735","TIC_27","Титов Борис Юрьевич",962,"УИК_1398",47
"14736","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1398",85
"14737","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1399",13
"14738","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1399",125
"14739","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1399",29
"14740","TIC_27","Путин Владимир Владимирович",40129,"УИК_1399",726
"14741","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1399",76
"14742","TIC_27","Сурайкин Максим Александрович",357,"УИК_1399",11
"14743","TIC_27","Титов Борис Юрьевич",962,"УИК_1399",20
"14744","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1399",57
"14745","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1400",5
"14746","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1400",117
"14747","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1400",31
"14748","TIC_27","Путин Владимир Владимирович",40129,"УИК_1400",655
"14749","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1400",50
"14750","TIC_27","Сурайкин Максим Александрович",357,"УИК_1400",4
"14751","TIC_27","Титов Борис Юрьевич",962,"УИК_1400",19
"14752","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1400",39
"14753","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1401",19
"14754","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1401",123
"14755","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1401",44
"14756","TIC_27","Путин Владимир Владимирович",40129,"УИК_1401",829
"14757","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1401",66
"14758","TIC_27","Сурайкин Максим Александрович",357,"УИК_1401",8
"14759","TIC_27","Титов Борис Юрьевич",962,"УИК_1401",31
"14760","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1401",38
"14761","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1402",23
"14762","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1402",137
"14763","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1402",60
"14764","TIC_27","Путин Владимир Владимирович",40129,"УИК_1402",975
"14765","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1402",61
"14766","TIC_27","Сурайкин Максим Александрович",357,"УИК_1402",11
"14767","TIC_27","Титов Борис Юрьевич",962,"УИК_1402",25
"14768","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1402",39
"14769","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1403",12
"14770","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1403",161
"14771","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1403",64
"14772","TIC_27","Путин Владимир Владимирович",40129,"УИК_1403",1085
"14773","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1403",65
"14774","TIC_27","Сурайкин Максим Александрович",357,"УИК_1403",13
"14775","TIC_27","Титов Борис Юрьевич",962,"УИК_1403",25
"14776","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1403",46
"14777","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1404",23
"14778","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1404",157
"14779","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1404",79
"14780","TIC_27","Путин Владимир Владимирович",40129,"УИК_1404",1239
"14781","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1404",72
"14782","TIC_27","Сурайкин Максим Александрович",357,"УИК_1404",13
"14783","TIC_27","Титов Борис Юрьевич",962,"УИК_1404",26
"14784","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1404",49
"14785","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1405",10
"14786","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1405",117
"14787","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1405",63
"14788","TIC_27","Путин Владимир Владимирович",40129,"УИК_1405",1096
"14789","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1405",47
"14790","TIC_27","Сурайкин Максим Александрович",357,"УИК_1405",10
"14791","TIC_27","Титов Борис Юрьевич",962,"УИК_1405",24
"14792","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1405",44
"14793","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1406",11
"14794","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1406",132
"14795","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1406",72
"14796","TIC_27","Путин Владимир Владимирович",40129,"УИК_1406",1054
"14797","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1406",45
"14798","TIC_27","Сурайкин Максим Александрович",357,"УИК_1406",8
"14799","TIC_27","Титов Борис Юрьевич",962,"УИК_1406",13
"14800","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1406",34
"14801","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1407",16
"14802","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1407",138
"14803","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1407",35
"14804","TIC_27","Путин Владимир Владимирович",40129,"УИК_1407",1115
"14805","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1407",47
"14806","TIC_27","Сурайкин Максим Александрович",357,"УИК_1407",12
"14807","TIC_27","Титов Борис Юрьевич",962,"УИК_1407",13
"14808","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1407",43
"14809","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1408",9
"14810","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1408",109
"14811","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1408",52
"14812","TIC_27","Путин Владимир Владимирович",40129,"УИК_1408",777
"14813","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1408",36
"14814","TIC_27","Сурайкин Максим Александрович",357,"УИК_1408",12
"14815","TIC_27","Титов Борис Юрьевич",962,"УИК_1408",11
"14816","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1408",26
"14817","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1409",20
"14818","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1409",192
"14819","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1409",56
"14820","TIC_27","Путин Владимир Владимирович",40129,"УИК_1409",1098
"14821","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1409",53
"14822","TIC_27","Сурайкин Максим Александрович",357,"УИК_1409",9
"14823","TIC_27","Титов Борис Юрьевич",962,"УИК_1409",28
"14824","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1409",38
"14825","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1410",9
"14826","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1410",142
"14827","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1410",58
"14828","TIC_27","Путин Владимир Владимирович",40129,"УИК_1410",967
"14829","TIC_27","Собчак Ксения Анатольевна",2597,"УИК_1410",50
"14830","TIC_27","Сурайкин Максим Александрович",357,"УИК_1410",6
"14831","TIC_27","Титов Борис Юрьевич",962,"УИК_1410",15
"14832","TIC_27","Явлинский Григорий Алексеевич",1898,"УИК_1410",34
"14833","TIC_27","Бабурин Сергей Николаевич",516,"УИК_1411",6
"14834","TIC_27","Грудинин Павел Николаевич",5441,"УИК_1411",53
"14835","TIC_27","Жириновский Владимир Вольфович",2128,"УИК_1411",16
"14836","TIC_27","Путин Владимир Владимирович",40129,"УИК_1411",292
